Age,Workclass,Education-Num,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,label
49.0, State-gov,16.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,2258.0,50.0, United-States,1
34.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,48.0, United-States,1
19.0, ?,9.0, Never-married, ?, Own-child, White, Male,0.0,0.0,60.0, United-States,0
79.0, Federal-gov,16.0, Widowed, Exec-managerial, Not-in-family, White, Male,0.0,0.0,6.0, United-States,1
28.0, State-gov,10.0, Divorced, Other-service, Unmarried, White, Male,0.0,0.0,40.0, United-States,0
41.0, Self-emp-inc,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,0
21.0, Private,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,50.0, United-States,0
31.0, Self-emp-not-inc,13.0, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
45.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States,0
23.0, Self-emp-inc,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,50.0, United-States,0
32.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, Germany,0
67.0, Private,7.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,0
32.0, Private,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,55.0, United-States,1
35.0, Self-emp-not-inc,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,50.0, United-States,0
29.0, Private,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,0
38.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
38.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States,0
18.0, Private,9.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,30.0, United-States,0
47.0, Private,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,5013.0,0.0,24.0, United-States,0
22.0, Private,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
21.0, Private,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,2377.0,48.0, United-States,0
27.0, ?,13.0, Married-spouse-absent, ?, Not-in-family, White, Male,0.0,0.0,50.0, ?,0
28.0, Private,10.0, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0.0,0.0,30.0, ?,0
32.0, Private,15.0, Married-civ-spouse, Sales, Husband, White, Male,4508.0,0.0,40.0, ?,0
40.0, Private,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,55.0, Germany,1
23.0, Private,13.0, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,1719.0,40.0, United-States,0
25.0, Private,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0
44.0, Self-emp-inc,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,2258.0,60.0, United-States,0
43.0, Private,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,25.0, United-States,1
31.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1977.0,55.0, United-States,1
33.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0
41.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,1
29.0, Self-emp-not-inc,14.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,30.0, United-States,0
32.0, ?,12.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States,0
78.0, Private,4.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,1797.0,0.0,15.0, United-States,0
64.0, Self-emp-inc,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,1
58.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,1
55.0, ?,8.0, Widowed, ?, Not-in-family, White, Male,0.0,0.0,30.0, United-States,0
20.0, Private,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States,0
35.0, Private,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States,0
27.0, Local-gov,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0
37.0, Self-emp-not-inc,9.0, Married-civ-spouse, Sales, Husband, White, Male,99999.0,0.0,50.0, United-States,1
42.0, Private,11.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
47.0, Local-gov,8.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,35.0, Puerto-Rico,0
29.0, Private,9.0, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,0
33.0, Private,2.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,24.0, United-States,0
44.0, Private,10.0, Widowed, Exec-managerial, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,0
70.0, Private,3.0, Widowed, Other-service, Other-relative, White, Female,2346.0,0.0,40.0, ?,0
25.0, Private,9.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,78.0, United-States,0
24.0, State-gov,13.0, Never-married, Adm-clerical, Other-relative, White, Female,0.0,0.0,10.0, United-States,0
42.0, State-gov,13.0, Divorced, Adm-clerical, Unmarried, Black, Female,2977.0,0.0,40.0, United-States,0
53.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,50.0, United-States,1
39.0, Private,13.0, Divorced, Exec-managerial, Unmarried, Black, Female,0.0,0.0,60.0, United-States,0
72.0, Self-emp-not-inc,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,40.0, United-States,0
43.0, Self-emp-inc,5.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,44.0, Portugal,0
25.0, State-gov,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,0
37.0, Private,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,45.0, United-States,1
27.0, Private,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
39.0, Private,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States,1
64.0, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,2635.0,0.0,24.0, Italy,0
29.0, Self-emp-not-inc,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States,1
50.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,1
33.0, Private,3.0, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,40.0, Mexico,0
18.0, Private,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,20.0, United-States,0
20.0, Private,7.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,32.0, Mexico,0
32.0, Private,10.0, Separated, Tech-support, Unmarried, White, Female,0.0,0.0,50.0, United-States,0
45.0, Private,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
48.0, Private,9.0, Married-civ-spouse, Handlers-cleaners, Wife, Black, Female,0.0,0.0,40.0, United-States,0
20.0, ?,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,40.0, United-States,0
23.0, Private,9.0, Never-married, Machine-op-inspct, Own-child, White, Female,0.0,0.0,40.0, United-States,0
34.0, Federal-gov,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,1902.0,48.0, United-States,1
43.0, Private,13.0, Separated, Exec-managerial, Unmarried, White, Male,8614.0,0.0,40.0, United-States,1
44.0, Private,13.0, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, United-States,1
47.0, Self-emp-not-inc,10.0, Married-civ-spouse, Tech-support, Husband, Black, Male,0.0,0.0,40.0, United-States,1
47.0, Private,9.0, Married-spouse-absent, Craft-repair, Not-in-family, Black, Female,0.0,0.0,40.0, United-States,0
46.0, Local-gov,2.0, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0.0,0.0,20.0, United-States,0
19.0, Private,9.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States,0
51.0, Private,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,0
41.0, Self-emp-inc,9.0, Separated, Exec-managerial, Unmarried, White, Male,0.0,0.0,40.0, United-States,0
37.0, Private,7.0, Separated, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
31.0, Private,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,0
25.0, Private,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
46.0, Private,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,1
53.0, Self-emp-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,5178.0,0.0,45.0, United-States,1
47.0, Local-gov,16.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
28.0, Private,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,1
60.0, Self-emp-not-inc,10.0, Married-civ-spouse, Transport-moving, Husband, White, Male,3137.0,0.0,46.0, United-States,0
43.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0
45.0, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7688.0,0.0,50.0, United-States,1
28.0, Private,6.0, Never-married, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,40.0, Mexico,0
19.0, Private,7.0, Never-married, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,30.0, United-States,0
51.0, Self-emp-not-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, Other, Male,99999.0,0.0,70.0, India,1
19.0, Private,9.0, Never-married, Craft-repair, Other-relative, White, Male,0.0,0.0,35.0, United-States,0
64.0, Private,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States,1
44.0, Private,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,1
21.0, Private,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,48.0, United-States,0
33.0, Private,9.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
63.0, Private,13.0, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Philippines,1
44.0, ?,9.0, Never-married, ?, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
44.0, Local-gov,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,35.0, United-States,1
28.0, Federal-gov,9.0, Never-married, Exec-managerial, Unmarried, White, Female,0.0,0.0,70.0, Puerto-Rico,0
24.0, Private,13.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States,0
20.0, Federal-gov,10.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,20.0, United-States,0
21.0, ?,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,24.0, United-States,0
20.0, Private,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,40.0, United-States,0
21.0, Private,9.0, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States,0
34.0, Federal-gov,10.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,52.0, United-States,0
17.0, Private,7.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,15.0, United-States,0
35.0, Private,7.0, Separated, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0
26.0, Private,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
35.0, Private,9.0, Divorced, Farming-fishing, Not-in-family, White, Male,0.0,0.0,70.0, United-States,0
25.0, Private,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
27.0, Self-emp-not-inc,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,0
52.0, Local-gov,11.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,1
43.0, Self-emp-not-inc,13.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,50.0, United-States,0
36.0, Private,14.0, Married-civ-spouse, Sales, Husband, White, Male,7688.0,0.0,50.0, United-States,1
37.0, Private,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,40.0, United-States,0
58.0, Private,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
25.0, Private,12.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0
54.0, Private,14.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,0
42.0, ?,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,60.0, United-States,0
65.0, Self-emp-inc,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999.0,0.0,65.0, United-States,1
44.0, Private,9.0, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,45.0, Laos,0
61.0, Private,3.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, El-Salvador,0
29.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States,0
34.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
24.0, State-gov,10.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, Canada,0
40.0, Private,12.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,42.0, United-States,1
42.0, Self-emp-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, Cuba,1
50.0, Private,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
18.0, ?,9.0, Never-married, ?, Own-child, White, Female,0.0,1602.0,20.0, United-States,0
49.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0
38.0, Private,9.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0
41.0, Private,9.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0.0,0.0,45.0, United-States,0
70.0, Self-emp-inc,10.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,5.0, United-States,0
51.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
24.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
57.0, Self-emp-not-inc,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,48.0, United-States,1
22.0, Private,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,20.0, United-States,0
31.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
28.0, Private,10.0, Married-civ-spouse, Tech-support, Wife, White, Female,0.0,0.0,40.0, United-States,0
45.0, Self-emp-not-inc,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,0
39.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1
26.0, Private,10.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
38.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States,0
38.0, Self-emp-not-inc,14.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999.0,0.0,60.0, United-States,1
19.0, Private,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,20.0, United-States,0
36.0, ?,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,40.0, United-States,1
30.0, Private,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,44.0, United-States,0
28.0, Private,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1
53.0, Private,5.0, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,40.0, Jamaica,0
32.0, Private,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,38.0, United-States,0
57.0, Self-emp-inc,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024.0,0.0,60.0, United-States,1
47.0, Private,14.0, Divorced, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0
36.0, Private,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,56.0, United-States,0
21.0, Private,7.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,38.0, United-States,0
25.0, State-gov,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States,1
37.0, Private,9.0, Divorced, Protective-serv, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
31.0, Private,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,30.0, United-States,0
43.0, Private,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States,0
61.0, Private,9.0, Divorced, Sales, Unmarried, White, Female,0.0,2754.0,25.0, United-States,0
56.0, Private,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,35.0, United-States,0
35.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, ?,0
59.0, Private,4.0, Separated, Other-service, Own-child, Black, Female,0.0,0.0,38.0, United-States,0
44.0, Self-emp-not-inc,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1887.0,55.0, United-States,1
47.0, Private,14.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
44.0, Private,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,55.0, United-States,1
64.0, Private,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,0
26.0, Private,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States,0
53.0, Private,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,1
50.0, Private,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, ?,0
30.0, ?,9.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,20.0, United-States,0
46.0, Private,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,44.0, United-States,0
45.0, Self-emp-inc,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States,1
44.0, Federal-gov,9.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States,0
